Nº Contrato;Apelido Cliente;Nome Cliente;Categoria Cliente;Contato;Fone;Email;Referência;Status;Tipo Contrato;Início Vigência;Fim Vigência;Data Cadastro;Próx. Reajuste;Obs
"2357";"40501239000160 STEEL GOLD SERV";"STEEL GOLD SERVICOS INDUSTRIAIS LTDA";;"Financeiro";"(27)99947-4777";"karolmendes27@hotmail.comfinanceiro@steelgold.com.brrh@steelgold.com.brnfs01@atasistemas.com.br";"Valor R$184,77 Mensal | RHiD";"ATIVO";"Ponto ControlID";"22/10/2023";"22/10/2026";"08/11/2024 13:27";"22/10/2026";"CÓD: 14.02/512 RETER iss Renato Morati | 27 99947-4777 (Enviar boletos por whatsapp)||Descrição: Serviço de manutenção ao software de ponto.||- Licença do Software RHiD ( 30 funcionários ativos ) + Serviço técnico de apoio e suporte remoto.||05/12/2025 - Renovação por IGPM. Acréscimo de 2,82%. Passando de R$179,69 para R$184,77"
"2390";"48403301000192 STUDIO STOLFITA";"STUDIO STOLFITACADEMIA LTDA";;"Financeiro";;"fabianobomfim30@gmail.comnandasouza83@gmail.comnfs01@atasistemas.com.br";"Valor R$264,75 Mensal | Academia com App";"ATIVO";"Academia Secullum";"20/12/2023";"20/12/2026";"08/11/2024 12:22";"20/12/2026";"Descrição:  Serviço mensal de manutenção de equipamentos de controle de acesso.|| - Software Secullum Academia Licença Principal Mensalidade ( 600 pessoas / 1 equipamento )  + Aplicativo"
"2624";"33237036000142 S-WORKS LTDA";"S-WORKS LTDA";;"Financeiro";"27-99807-8424";"kelly.couto@s-works.ind.bradm@s-works.ind.brnfs01@atasistemas.com.br";"Active - Mensal RHiD";"ATIVO";"Ponto ControlID";"05/06/2024";"05/06/2026";"08/11/2024 13:27";"05/06/2026";"Descrição: Contrato de manutenção de sistema de ponto.|- Licença Mensal do Software Nuvem RHiD ( Até 20 funcionários )|- Serviço técnico de apoio e suporte remoto.|||09/06/2025 - Renovação por IGPM. Acréscimo de 7,02%. Passando de R$159,00 para R$170,17||* 13/11/2024 - Upgrade do software RHID. Adicional de +10 funcionários ativos, passando de 10 para 20 funcionários.|Acréscimo de R$20,00, passando de R$ 139,00 para R$ 159,00 mensais."
"2511";"39375449000170 TECLIT SERVICOS";"TECLIT SERVICOS LTDA";;"Financeiro";"2732969155";"financeiro@teclit.com.bralmoxarifado@teclit.com.brnfe@teclit.com.brgabriela@teclit.com.brnfs01@atasistemas.com.br";"Valor R$704,54 | Mensal Ponto Web";"ATIVO";"Ponto Secullum";"21/02/2024";"21/02/2027";"08/11/2024 12:22";"21/02/2027";"Descrição:Contrato Manutenção de Sistema de Ponto||Licença Ponto Secullum Web - Licença Mensal do Software Web de Gerenciamento de Ponto Secullum ( Até 60 funcionários ) |Aplicativo para smartphone (Android e iOS)|Suporte Remoto Total||* 20/10/2025 - Liberado gratuitamente o recurso Gestão de Arquivos para até 100 funcionários ativos. Cobrar + R$ 8,50 para cada 10 funcionários.|* 05/03/2024 - Adicional de +20 funcionários no software Ponto Secullum Web ULTIMATE, passando de 80 para 100 funcionários ativos. Acréscimo de R$ 61,00 nas próximas parcelas, passando de R$ 599,00 para R$ 660,00 mensal. (Foi autorizado um desconto para mantermos o ciente com o contrato ativo. Utilizado R$ 6,60 por funcionário)|* 07/02/2024 - Adicional de +10 funcionários no software Ponto Secullum Web ULTIMATE, passando de 70 para 80 funcionários ativos. Acréscimo de R$ 50,00 nas próximas parcelas, passando de R$ 549,00 para R$ 599,00 mensal.|* 14/11/2023 - Upgrade do software Ponto Secullum Web, passando da versão PRO para ULTIMATE e acrescentando +10 funcionários, passando de 60 para 70 funcionários ativos. Acréscimo de R$ 180,00 nas próximas parcelas, passando de R$ 369,00 para R$ 549,00 mensal.||* O CLIENTE ESTÁ COM A LICENÇA DO PONTO SECULLUM WEB HABILITADO NO CNPJ 02018322000193 - ANDAIMES TEC LIT LTDA"
"2545";"30157537000120 USE ATIVE MODA";"USE ATIVE MODA FITNESS LTDA";;"Financeiro";"(27)33299999";"useative@gmail.comnfs01@atasistemas.com.br";"Valor R$ 197,43 Mensal I RHID 20F";"ATIVO";"Ponto ControlID";"10/04/2024";"10/04/2026";"23/01/2025 13:13";"10/04/2026";"Descrição: Contrato de manutenção de sistema de ponto.||27/03/2023 - Adicional de +10 funcionários, passando de 20 para 30 funcionários ativos.|Acréscimo de R$ 20,00, passando de R$ 159,00 para R$ 179,00 mensal.|30/06/2025: Bloqueado por inadimplência.|02/07: desbloqueado após pagamento.||- Licença Mensal do Software de Ponto Nuvem RHiD( Até 20 funcionários )|- Serviço técnico de apoio e suporte remoto."
"2453";"41703103000103 VISAOEXPRESSMAL";"VISAOEXPRESSMALVARO-COMERCIO DE PRODUTOS OPTICOS LTDA";;"Financeiro";"273051-3500";"adm@oticasvisaoexpress.com.brcontasapagar@oticasvisaoexpress.com.brnfs01@atasistemas.com.br";"Valor R$129,88 Mensal | Locação iDClass";"ATIVO";"Ponto ControlID + Locação REP";"03/02/2024";"03/02/2027";"08/11/2024 13:27";"03/02/2027";"Descrição: Locação de equipamentos de controle de ponto.|- Locação de REP Control iD iDClass Bio Prox ( NS:  )|Empresa do grupo OTICAS CAROL, VISÃO EXPRESS"
"2452";"41702584000124 VISAOEXPRESSMSE";"VISAOEXPRESSMSERRAT-COMERCIO DE PRODUTOS OPTICOS LTDA";;"Financeiro";"273051-3500";"adm@oticasvisaoexpress.com.brcontasapagar@oticasvisaoexpress.com.brnfs01@atasistemas.com.br";"Valor R$ 129,88 Mensal I Locação iDClass";"ATIVO";"Ponto ControlID + Locação REP";"02/12/2023";"02/12/2026";"08/11/2024 13:27";"02/12/2026";"Descrição: Locação de equipamentos de controle de ponto.||- Locação de REP Control iD iDClass Bio Prox ( NS:  )|Empresa do grupo OTICAS CAROL, VISÃO EXPRESS||30/06/2025: bloqeuado por inadimplência.|30/06/2025: desbloqueado após pagamento."
"2451";"41702877000101 VISAOEXPRESSPCO";"VISAOEXPRESSPCOSTA-COMERCIO DE PRODUTOS OPTICOS LTDA";;"Financeiro";"273051-3500";"adm@oticasvisaoexpress.com.brcontasapagar@oticasvisaoexpress.com.brnfs01@atasistemas.com.br";"Valor R$129,88 Mensal | Locação iDClass";"ATIVO";"Ponto ControlID + Locação REP";"03/02/2024";"03/02/2027";"08/11/2024 13:27";"03/02/2027";"Descrição: Locação de equipamentos de controle de ponto.||- Locação de REP Control iD iDClass Bio Prox ( NS:  )|Empresa do grupo OTICAS CAROL, VISÃO EXPRESS"
"2450";"41703221000103 VISAOEXPRESSVIT";"VISAOEXPRESSVITORIA-COMERCIO DE PRODUTOS OPTICOS LTDA";;"Financeiro";"273051-3500";"adm@oticasvisaoexpress.com.brcontasapagar@oticasvisaoexpress.com.brnfs01@atasistemas.com.br";"Valor R$129,88 Mensal | Locação iDClass";"ATIVO";"Ponto ControlID + Locação REP";"03/02/2024";"03/02/2027";"08/11/2024 13:27";"03/02/2027";"Descrição: Locação de equipamentos de controle de ponto.|- Locação de REP Control iD iDClass Bio Prox ( NS:  )|Empresa do grupo OTICAS CAROL, VISÃO EXPRESS"
"2539";"07693598000190-VITORIAPLAST CO";"VITORIAPLAST COMERCIO ATACADISTA DE EMBALAGENS LTDA";;"Financeiro";"(27)3388-3719";"daniele@vitoriaplast.com.brnfs01@atasistemas.com.br";"Valor R$ 129,22 I Active - Mensal Ponto Web (QR)";"ATIVO";"Ponto Secullum";"10/04/2024";"10/04/2026";"23/01/2025 13:10";"10/04/2026";"Item:  Contrato de manutenção de sistema de ponto.||Licença Mensal do Software Web de Gerenciamento de Ponto Control ID (10|funcionários ) + Aplicativo para smartphone (Android e iOS) + Suporte Total"
"2336";"47980605000150_W SOLUCOES";"W SOLUCOES EMPRESARIAIS LTDA";;"financeiro";"(27)3065-7160";"financeiro@solucoesgr.com.brnfs01@atasistemas.com.br";"Valor R$217,57 Mensal | RHiD";"ATIVO";"Ponto ControlID";"30/10/2023";"30/10/2026";"08/11/2024 13:04";"30/10/2026";"Descrição: Serviço de manutenção ao software de ponto.||- Licença do RHID ( 40 funcionários ativos ) + Serviço técnico de apoio e suporte remoto.||04/12/2025 - Renovação por IGPM.|Em percentual:   2,8284%|Em fator de multiplicação:   1,028284|Os valores do índice utilizados neste cálculo foram:|Outubro-2024 = 1,52% Novembro-2024 = 1,30% Dezembro-2024 = 0,94% Janeiro-2025 = 0,27% Fevereiro-2025 = 1,06% Março-2025 = -0,34% Abril-2025 = 0,24% Maio-2025 = -0,49% Junho-2025 = -1,67% Julho-2025 = -0,77% Agosto-2025 = 0,36% Setembro-2025 = 0,42%.|Valor atualizado  =  valor * fator  =  R$211,59 * 1,028284|Valor atualizado  =  R$217,57|||"
"2354";"00266456000106 LANA COMERCIO";"LANA COMERCIO LOGISTICA E APOIO ADMINISTRATIVO LTDA";;"Financeiro";"2799798-0827";"pessoal@novacativi.com.brnfs01@atasistemas.com.br";"Valor R$141,04  Mensal I TopPonto Web 10F";"CANCELADO";"Ponto Topdata";"20/10/2023";"20/10/2026";"08/11/2024 12:22";"20/10/2026";"Descrição: Serviço de manutenção ao software de ponto.|- Licença do TopPonto Web ( 10 funcionários ativos ) + Serviço técnico de apoio e suporte remoto.||04/12/2025 - Em percentual:   2,8284%|Em fator de multiplicação:   1,028284|Os valores do índice utilizados neste cálculo foram:|Outubro-2024 = 1,52% Novembro-2024 = 1,30% Dezembro-2024 = 0,94% Janeiro-2025 = 0,27% Fevereiro-2025 = 1,06% Março-2025 = -0,34% Abril-2025 = 0,24% Maio-2025 = -0,49% Junho-2025 = -1,67% Julho-2025 = -0,77% Agosto-2025 = 0,36% Setembro-2025 = 0,42%.|Valor atualizado  =  valor * fator  =  R$137,16 * 1,028284|Valor atualizado  =  R$141,04|"
"2444";"00323648000107 ALUNOBRE INDUST";"ALUNOBRE INDUSTRIAL LTDA";;"Financeiro";"273212-8585";"financeiro@alunobre.com.brrh@alunobre.com.brnfs01@atasistemas.com.br";"Valor R$427,58 Mensal | Ponto Web";"ATIVO";"Ponto Secullum";"02/12/2023";"02/12/2026";"08/11/2024 13:27";"02/12/2026";"Descrição: Contrato de manutenção de sistema de ponto.||28/06/2024 - Adicional de +10 funcionários ativos, passando de 50 para 60 no total. Acréscimo de R$ 59,00, passando de R$ 343,14 para o valor mensal de R$ 402,14.|27/04/2023 - Adicional de +10 funcionários ativos, passando de 40 para 50 no total. Acréscimo de R$ 70,00, passando de R$ 273,14 para o valor mensal de R$ 343,14.||- Licença Mensal do Ponto Secullum Web ULTIMATE ( Até 40 funcionários )|- Serviço técnico de apoio e suporte remoto."
"2297";"02264706000196 RAIZES LAMINADO";"RAIZES LAMINADOS DE MADEIRA LTDA";;"Financeiro";"(27) 3229-0482";"fiscal.raizes@hotmail.comraizeslaminados@outlook.comnfs01@atasistemas.com.br";"Valor R$325,02 Mensal | Ponto Oflline Sem Mod Nuvem";"ATIVO";"SERVIÇOS";"06/11/2023";"06/11/2026";"08/11/2024 13:27";"06/11/2026";"Descrição: Contrato de manutenção de sistema de ponto.||- Licença Mensal do Ponto Secullum Web ( Até 40 funcionários ativos )|- Serviço técnico de apoio e suporte remoto.||07/11/2025 - Renovação por IGPM.|Em percentual:   6,5556%|Em fator de multiplicação:   1,065556|Os valores do índice utilizados neste cálculo foram:|Novembro-2023 = 0,59% Dezembro-2023 = 0,74% Janeiro-2024 = 0,07% Fevereiro-2024 = -0,52% Março-2024 = -0,47% Abril-2024 = 0,31% Maio-2024 = 0,89% Junho-2024 = 0,81% Julho-2024 = 0,61% Agosto-2024 = 0,29% Setembro-2024 = 0,62% Outubro-2024 = 1,52% Novembro-2024 = 1,30% Dezembro-2024 = 0,94% Janeiro-2025 = 0,27% Fevereiro-2025 = 1,06% Março-2025 = -0,34% Abril-2025 = 0,24% Maio-2025 = -0,49% Junho-2025 = -1,67% Julho-2025 = -0,77% Agosto-2025 = 0,36% Setembro-2025 = 0,42% Outubro-2025 = -0,36%.|Valor atualizado  =  valor * fator  =  R$305,02 * 1,065556|Valor atualizado  =  R$325,02||* 06/07/2023 - Adicional de +10 funcionários ativos, passando de 40 para 50. Acréscimos de R$ 50,00 nas próximas parcelas, passando de R$ 238,90 para R$ 288,90 mensal."
"2732";"02433471000119 GRANJA CAIPIXAB";"GRANJA CAIPIXABA LTDA";;"Financeiro";"(27)3288-1907";"administrativo@granjacaipixaba.com.brnfs01@atasistemas.com.br";"Valor R$ 410,82 - Locação IDFlex + RHiD";"ATIVO";"Ponto ControlID + Locação REP";"29/08/2024";"29/08/2026";"08/11/2024 13:04";"29/08/2026";"Descrição:  Locação de equipamentos de controle de ponto e sistema de ponto.||[ MENSAL ] - Locação do Coletor ControliD iDFace ( Leitor Facial ) + [ MENSAL ] Licença do Software RHID ( Até 50 funcionários ) + App para smartphone (Android e iOS) + Suporte||03/09/2025 - Renovação por IGPM. Acréscimo de 2,96%. Passando de R$399,00 para R$410,82"
"2740";"03079196000140-J L MARTINS EMB";"J L MARTINS EMBALAGENS LTDA";;"Financeiro";"3341-5988";"pessoal@gruposerrana.vix.brfinanceiro@gruposerrana.vix.brnfs01@atasistemas.com.br";"Valor R$ 301,70 - Mensal TopPonto Web";"ATIVO";"Ponto Topdata";"30/07/2024";"30/07/2026";"08/11/2024 13:04";"30/07/2026";"FATURAR NESTE CNPJ 03079196000140 — J L MARTINS EMBALAGENS LTDA.`|Descrição: Serviço de manutenção ao software de ponto.||Licença do TopPonto Web  ( 50 funcionários ativos ) + Serviço técnico de apoio e suporte remoto.||Adicional de +20 funcionários no BD do cliente, passando de 50 para até 70 funcionários ativos. Acréscimo de R$ 55,00, passando de R$ 234,00 para R$ 289,00 mensais.||02/10/2024 - Após o adicional, o contrato da 36838344000111 —  PRADO SERVICOS E EMBALAGENS LTDA passou a ser faturado no 03079196000140 — J L MARTINS EMBALAGENS LTDA.|Adicional de +20 funcionários no BD do cliente, passando de 50 para até 70 funcionários ativos. Acréscimo de R$ 55,00, passando de R$ 234,00 para R$ 289,00 mensais.|07/02/2025 > Assinatura do contrato retroativo com a JL Martins no polo da contratante.||05/09/2025: Renovação por IGPM. Acréscimo 4,39%. Passando de R$289,00 para R$301,70 "
"2876";"03122105000101 PORT VILLE";"CONDOMINIO DOS EDIFICIOS PORT VILLE E COAST VILLE";;"Financeiro";"2730190372";"portecoastville@gmail.comfinanceiro2@rgagestaodecondominios.adm.brnfs01@atasistemas.com.br";"Valor R$181,66 Mensal | Suporte Secullum";"ATIVO";"Outros Mensal";"04/11/2024";"03/11/2026";"21/01/2025 15:59";"04/11/2026";"Serviço de Suporte Remoto para softeare de controle de acesso:|Assistência técnica mensal para software Secullum Acesso net vitalício||25/11/2025 - Renovação por IGPM. Acréscimo de 0,9%. Passando de R$180,00 para R$181,66"
"1909";"04386136000132 UNIAO DE PROFES";"UNIAO DE PROFESSORES LTDA";;"financeiro";;"ti2@upvix.com.br atendimento@upvix.com.br";"Active - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"24/09/2023";"24/09/2024";"08/11/2024 13:04";"24/09/2024";"Enviar também boleto via whatsapp 27 99942-9447"
"2803";"04386136000132 UNIAO DE PROFES";"UNIAO DE PROFESSORES LTDA";;"Larissa";"27 3025 0255";"ti2@upvix.com.bratendimento@upvix.com.brnfs01@atasistemas.com.br";"Valor R$659,06 Mensal | Ponto Web";"ATIVO";"Ponto Secullum";"25/09/2024";"25/09/2026";"08/11/2024 13:04";"25/09/2026";"Descrição:  Contrato de manutenção de sistema de ponto.||Licença Mensal do Software Web de Gerenciamento de Ponto Secullum ( Até 120 funcionários ) + Aplicativo para smartphone (Android e iOS) + Suporte Remoto Total||06/10/2025 - Renovação por IGPM. Acréscimo de 3,03%. Passando de R$639,66 para R$659,06"
"2242";"04555417000171 GB OLEOHIDRAULI";"GB OLEOHIDRAULICA GRUPO EMPRESARIAL LTDA";;"Financeiro";"2732013025";"financeirogbo@gmail.comfiscal@gboleohidraulica.com.brVanessa.gomes@gboleohidraulica.com.brnfs01@atasistemas.com.br";"Valor R$364,72 Mensal | Ponto Web";"ATIVO";"Ponto Secullum";"28/10/2023";"28/10/2026";"08/11/2024 13:27";"28/10/2026";"Descrição: Contrato de manutenção de sistema de ponto.||- Licença Mensal do Ponto Secullum Web ( Até 50 funcionários )|- Serviço técnico de apoio e suporte remoto.||10/11/2025 - Renovação por IGPM. |Em percentual:   7,4753%|Em fator de multiplicação:   1,074753|Os valores do índice utilizados neste cálculo foram:|Outubro-2023 = 0,50% Novembro-2023 = 0,59% Dezembro-2023 = 0,74% Janeiro-2024 = 0,07% Fevereiro-2024 = -0,52% Março-2024 = -0,47% Abril-2024 = 0,31% Maio-2024 = 0,89% Junho-2024 = 0,81% Julho-2024 = 0,61% Agosto-2024 = 0,29% Setembro-2024 = 0,62% Outubro-2024 = 1,52% Novembro-2024 = 1,30% Dezembro-2024 = 0,94% Janeiro-2025 = 0,27% Fevereiro-2025 = 1,06% Março-2025 = -0,34% Abril-2025 = 0,24% Maio-2025 = -0,49% Junho-2025 = -1,67% Julho-2025 = -0,77% Agosto-2025 = 0,36% Setembro-2025 = 0,42%.|Valor atualizado  =  valor * fator  =  R$339,35 * 1,074753|Valor atualizado  =  R$364,72"
"2460";"04611585000137 WATER PLAZA APA";"WATER PLAZA APART HOTEL";;"Financeiro";"27 30419896";"rh.qsvv@ahi.com.brcontroller.qsvv@ahi.com.brggeral.qsvv@ahi.com.brnfs01@atasistemas.com.br";"Valor R$297,24 Mensal | Ponto Web";"ATIVO";"Ponto Secullum";"20/01/2024";"20/01/2027";"08/11/2024 12:22";"20/01/2027";"Descrição: Serviço de manutenção ao software de ponto.||- Licença do Ponto Secullum Web Pro ( 40 funcionários ativos ) + Serviço técnico de apoio e suporte remoto."
"2685";"W E RADIO COMUNICAÇÕES";"W E RADIO COMUNICAÇÕES LTDA-ME";;"financeiro";;"comercial@weradiocomunicacao.com.brnfs01@atasistemas.com.br";"Active - Mensal Ponto Web";"CANCELADO";"Ponto Secullum";"26/07/2024";"26/07/2025";"08/11/2024 12:22";"26/07/2025";"Descrição: Contrato de manutenção de sistema de ponto.||- Licença Mensal do Ponto Secullum Web ( Até 10 funcionários ativos )|- Serviço técnico de apoio e suporte remoto.||* Cliente possui Licença Vitalícia do Ponto Secullum Web.|** A migração e renovação"
"2550";"05026038000157-EDUCARTIC TECNO";"EDUCARTIC TECNOLOGIA, GESTAO E INOVACAO PARA EDUCACAO LTDA";;"Financeiro";"(27) 3268-3123";"dp@el.com.braline.littig@el.com.brnfs01@atasistemas.com.br";"Valor R$ 96,64 I Active - Mensal Ponto Offline sem Nuvem";"ATIVO";"Ponto Secullum";"15/04/2024";"15/04/2026";"08/11/2024 13:27";"15/04/2026";"Item:  Contrato de manutenção de sistema de ponto.||-Licença Mensal do Software de Gerenciamento de Ponto Secullum Offline ( Até 10 funcionários ) + Suporte Remoto Total"
"2612";"05568103000176 PINHEIRO COMERC";"PINHEIRO COMERCIO VAREJISTA DE PECAS LTDA";;"Financeiro";"27 3236 0322";"fiscal@powerautocenter.com.brnfs01@atasistemas.com.br";"Active - Mensal RHiD";"ATIVO";"Ponto ControlID";"20/06/2024";"20/06/2026";"08/11/2024 12:22";"20/06/2026";"Descrição: Contrato de manutenção de sistema de ponto.|Licença Mensal do Software Web de Gerenciamento de Ponto RHiD Web ( Até 50|funcionários ) + Aplicativo para smartphone (Android e iOS) + Suporte Total||02/07/2025 - Renovação por IGPM. Acréscimo de 7,02%. Passando de R$150,00 para R$160,54"
"2412";"06338924000189 TECTRONIC SERVI";"TECTRONIC SERVICOS TECNICOS LTDA";;"Financeiro";"2732564355";"seguranca@tectronic.ind.brnfs01@atasistemas.com.br";"Valor R$638,17 Mensal | Ponto Web";"ATIVO";"Ponto Secullum";"21/01/2024";"21/01/2027";"08/11/2024 12:22";"21/01/2027";"Descrição: Contrato de manutenção de sistema de ponto.||Licença Ponto Secullum Web - Licença Mensal do Software Web de Gerenciamento de Ponto Secullum ( Até 50 funcionários ) + Aplicativo para smartphone (Android e iOS) + Suporte Remoto Total||15/05/2023 - Adicional de +30 funcionários, passando de 50 para 80 ativos.|Acréscimo de R$ 160,00 passando de R$ 439,00 para R$ 599,00 mensal.||24/04/2023 - Upgrade versão passando de Pro para Ultimate.|Acréscimo de R$ 110,00 passando de R$ 329,00 para R$ 439,00 mensal.||21/01/2025: Renovação Automática no IGPM - 6,54%: passando de R$ 599,00 para R$ 638,17."
"2727";"07231884000134 JOSE VAMBERTO";"JOSE VAMBERTO RODRIGUES DE MEDEIROS";;"financeiro";;"decoirrigacao@gmail.com";"Active - Mensal RHiD";"CANCELADO";"Ponto ControlID";"30/07/2024";"30/07/2025";"08/11/2024 13:04";"30/07/2025";"Descrição: Serviço de manutenção ao software de ponto.|Licença do Ponto RHID ( 10 funcionários ativos ) + Serviço técnico de apoio e suporte remoto.||CLIENTE INADIMPLENTE. RESCINDIDO."
"2201";"07720801000170 WIZARD KNOW H";"KNOW HOW IDIOMAS LTDA";;"Financeiro";"27 2104 8300";"apoio@wizardes.com.brpagamentos@wizardes.com.brfinanceiro@wizardes.com.brnfs01@atasistemas.com.br";"Valor R$167,46 Mensal | Ponto Web";"ATIVO";"Ponto Secullum";"20/10/2023";"20/12/2026";"08/11/2024 13:27";"20/12/2026";"Descrição: Serviço de manutenção ao software de ponto.||[ MENSAL ] Licença do Software Ponto Secullum Web Pro ( Até 30 funcionários ) + App para smartphone (Android e iOS) + Suporte Total||***  A nota fiscal foi emitida no valor de R$ 2.142,00 e, para esse contrato de 14 parcelas não será necessário emitir NFSe. Na renovação desse contrato, incluir a informação na planilha pra passar a emitir as notas.|Projeto:|Contrato 2201 | 30 ativos | R$153,00/mês  =  R$ 2.142,00 (14 meses) | 07720801000170 KNOW HOW|Contrato 2202 | 20 ativos | R$102,00/mês  =  R$ 2.040,00 (20 meses) | 10203600000100 LANGUAGE|Contrato 2203 | 20 ativos | R$102,00/mês  =  R$ 2.040,00 (20 meses) | 08248961000121 LEAO SCHMIDT|Contrato 2203 | 20 ativos | R$102,00/mês  =  R$ 2.040,00 (20 meses) | 10198105000150 MUNDI IDIOMAS|Contrato 2205 | 10 ativos | R$51,00/mês  =  R$ 2.040,00 (40 meses) | 23361130000155 PREMIUM IDIOMAS|Contrato 2206 | 10 ativos | R$51,00/mês  =  R$ 2.040,00 (40 meses) | 14103512000198 — SEA IDIOMAS||*12/03/2024 - Cliente adicionou mais uma empresa ao banco com +10 funcionários|Contrato 2481 | 10 ativos | R$51,00/mês  =  R$ 2.040,00 (40 meses) |  50960727000199 — K K IDIOMAS LTDA|||12/01/2026 - Renovação por IGPM. Acréscimo de 2,73%. Passando de R$163,00 para R$167,46"
