Nº Contrato;Apelido Cliente;Nome Cliente;Categoria Cliente;Contato;Fone;Email;Referência;Status;Tipo Contrato;Início Vigência;Fim Vigência;Data Cadastro;Próx. Reajuste;Obs
"2696";"28499796000198_HEMOSERVE";"HEMOSERVE - SERVICO DE HEMOTERAPIA E HEMODERIVADOS LTDA";;"2732324700";"27999962671";"milleny.volpato@pulsa-es.com.brflavio.trinxet@pulsa-es.com.brnfs@atasistemas.com.br";"Locação Mensal Equipamento com Suporte - On Site";"CANCELADO";"Acesso Locação Equipamento";"23/06/2024";"23/06/2026";"05/11/2024 14:26";"23/06/2026";"Locação mensal de equipamentos||05/06 - Interromper faturamento dos contratos 2696, todavia, após faturamento de 05/07/2025"
"2426";"32402414000133 HOSPITALMETROP";"HOSPITAL METROPOLITANO S/A";;"FINANCEIRO";"2721047078";"patricia.simao@redemeridional.com.brgabrielly.pinto@redemeridional.com.br:nfs@atasistemas.com.br";"Contrato Mensal Suporte e Manutenção - On Site";"ATIVO";"Acesso Manutenção";"01/12/2023";"01/12/2027";"05/11/2024 14:37";"01/02/2027";"Renovação IGPM  documento escrito. Enviar no dia primeiro de novembro notificação para renovação.|Renovação ajustando objeto somente hospital|002.607 - 12/05/2014|ACESSO NET ADC 1000 PESSOAS|3 - ACESSO NET ADC POR EQUIP| |002.796 - 04/08/2014  |  LICENCA DE USO 2000 F||Obs.: Contrato renovado até 30/11/2019. em dezembro aplicar correção anual em dezembro de 2018||> 03/2021 - Aditivo Contratual 05: + R$ 140,00. Passando de R$ 769,55 para o valor de R$ 909,55 |> 06/2021 - Aditivo Contratual 06: + R$ 180,00. Passando de R$ 909,55 para o valor de R$ 1.089,55|> 07/2024 - Aditivo 09: Reajuste de renovação de 3,5% passando para o valor mensal de R$ 1.127,70 a partir de 30/nov.|> 11/2025 - Aditivo Contratual 10: + R$ 50,00. Passando de R$ 1.127,70 para o valor de R$ 1.1177,70.|"
"2599";"32464983000103_HMC ALIMENT.";"HMC ALIMENTACAO EIRELI";;"financeiro";"27997201012";"vitoria@chinainbox.com.brdiretoradm.cibvitoria@gmail.comnfs@atasistemas.com.br";"Valor R$ 99,32- Mensal Ponto Offline sem Nuvem";"BLOQUEADO";"Ponto Secullum";"15/05/2024";"15/05/2026";"05/11/2024 14:37";"15/05/2026";"Empresa do Grupo China In Box.|+ Locação Mensal do Ponto Secullum 4 sem módulo web nuvem.|+ Serviço de suporte remoto.|Renovar no IGP-M||LINHA DO TEMPO|21/05/2025 - Renovado contrato pelo IGPM 8,51% Passando de 99,32 para 107,77."
"2551";"SILMAR COMERCIO E PRESTACAO DE";"SILMAR COMERCIO E PRESTACAO DE SERVICOS LTDA";;"financeiro";;"silmar.com@uol.com.br";"RESCINDIDO I Ata - Anual Ponto Offline sem Nuvem";"CANCELADO";"Ponto Secullum Anual";"11/02/2024";"11/02/2025";"05/11/2024 14:26";"11/02/2025";"Descrição: Contrato de manutenção de sistema de ponto.|12/02/2021 - Evolução para o Ponto Secullum Offline. sem Módulo Web Nuvem|11/02/2025 - cONTRATO NÃO RENOVADO.|- Licença Anual Ponto Secullum4 Sem Módulo Web. Nuvem |- Serviço de apoio técnico e suporte remoto|- 01 (uma) visita técnica||Não houve renovação: abre aspas: No momento não temos interesse em renovar, pois estamos sem contrato e sem mão de obra no momento."
"2603";"36043073000108 COND.ITAPAR";"CONDOMINIO ITAPARICA SOL";;"27 99796-3211";"27 3340 2144";"condominioitaparicasol@hotmail.comnfs@atasistemas.com.br";"R$ 174,16  Mensal | Ponto Secullum Offline";"ATIVO";"Ponto Secullum";"20/05/2024";"20/05/2026";"05/11/2024 14:26";"20/05/2026";"Licença Mensal do Ponto Secullum 4 sem Módulo Web Nuvem. |34 Funcionários.|Renovar no IGP-M||LINHA DO TEMPO|Renovado contrato pelo IGPM 7,02% passando de 162,73 para 174,16."
"2811";"36043073000108 COND.ITAPAR";"CONDOMINIO ITAPARICA SOL";;"27 99796-3211";"27 3340 2144";"condominioitaparicasol@hotmail.com";"R$ 698,94 Mensal | Contrato de Suporte e Manutenção On Site";"CANCELADO";"Acesso Manutenção";"06/10/2024";"06/10/2025";"05/11/2024 14:26";"06/10/2025";"Suporte ao sistema de acessonet -||05/02/2025 - CONTRATO SERÁ RECINDIDO PARA DAR LUGAR AO CONTRATO 204"
"2729";"36329910000160_GOBETTI";"GOBETTI E COELHO CASA DE REPOUSO PARA IDOSOS LTDA";;"financeiro";"273347-2705";"contato@amiresidencia.com.br";"Ata - Anual Ponto Offline sem Nuvem";"ATIVO";"Ponto Secullum Anual";"17/08/2024";"17/08/2025";"05/11/2024 14:26";"17/08/2025";"Descrição: Contrato de manutenção de sistema de ponto.|Renovação automática de contrato utilizando a atualização do valor pelo IGP-M.|+ Locação Anual do Ponto Secullum Offline sem Módulo Web Nuvem|+ Serviço de suporte remoto."
"2470";"39633342000184_ GRAODEAREIA";"CRECHE GRAO DE AREIA LTDA";;"(27)3239-1377";"(27)3349-9599";"direcao@graodeareia-es.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"18/01/2024";"18/01/2027";"05/11/2024 14:37";"18/01/2027";"Contrato novo - locação do ponto 4"
"2334";"39781752000172 E & L PRODUCOES";"E & L PRODUCOES DE SOFTWARE LTDA";;"2732683123";"27 996487784";"financeiro@el.com.brdp@el.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"26/11/2023";"26/11/2025";"05/11/2024 14:52";"26/11/2025";"Descrição: Contrato de manutenção ao sistema de ponto.|Licença Mensal do Ponto Secullum Web versão Pro ( 20 funcionários ativos )|* O cliente continuará utilizando o software Ponto Offline para os outros colaboradores, considerando o contrato anual ativo"
"2428";"39781752000172 E & L PRODUCOES";"E & L PRODUCOES DE SOFTWARE LTDA";;"2732683123";"27 996487784";"financeiro@el.com.br";"Ata - Anual Ponto Offline sem Nuvem";"CANCELADO";"Ponto Secullum Anual";"05/02/2024";"05/02/2025";"05/11/2024 14:52";"05/02/2025";"** CLIENTE MIGROU PARA O MENSAL (206)||Descrição: Contrato de manutenção de sistema de ponto e Controle de Acesso.|Licença anual - Upgrade do Registro do software Ponto Secullum 4 para até 600 funcionários.||Contrato realizado com 2 meses de antecedência.|CLÁUSULA PRIMEIRA: O presente contrat|"
"2505";"04746729000162 LEVANTINA NATUR";"LEVANTINA NATURAL STONE BRASIL LTDA";;"Andreia Gonçalves";"27 99616-0717";"paula.oliveira@levantina.comgrupo.financeiro@levantina.comnfs@atasistemas.com.br";"R$ 730,13 Mensal / Ponto Web Secullum para 130 funcionários";"ATIVO";"Ponto Secullum";"05/03/2024";"05/03/2027";"05/11/2024 14:52";"05/03/2027";"Descrição: Contrato de manutenção de sistema de ponto.|*** Renovação será efetuada utilizando IPCA-IBGE.||+ Locação Anual do Ponto Secullum Web para 130 funcionários|+ 03 Visitas anual Grande Vitória e |+ Suporte Remoto. |Observação Inclui CNPJ Filial (s||LINHA DO TEMPO|16/03/2026- REAJUSTE  IPCA 3,81%. Desta forma, o valor mensal passará de R$ 730,13 para R$ 757,94.|09/04/2025- RENOVADO CONTRATO PELO IPCA 5,05% PASSANDO DE 694,98 PARA 730,13."
"2743";"09403367000988_UNILOG";"UNILOG EXPRESS LOGISTICA S/A";"UNILOG";"financeiro";"99778-7341";"compras@unilogexpress.com.brnfs@atasistemas.com.br";"RESCINDIDO I Contrato Mensal Suporte e Manutenção - On Site";"CANCELADO";"Acesso Manutenção";"04/08/2024";"04/08/2025";"05/11/2024 14:26";"04/08/2026";"Descrição: Serviço mensal de manutenção de equipamentos de controle de acesso.|Serviço Técnico de Manutenção Preventiva e Corretiva [ Suporte Total ]:|01 - Torniquete Completo ( Estrutura + 02 Controladoras + Urna )|02 - Controladora de Porta ( Fechadura||LINHA DO TEMPO:|01/09/2025 - RENOVADO CONTRATO PELO IPCA 5,22% passando de 607,83 para 639,59."
"2267";"32270838000353-FORTLEV";"FORTLEV ENERGIA SOLAR LTDA";"FORTLEV";"Fernando";"(27)3441-4141";"fernando.polastri@fortlevsolar.com.brmarcelo.carvalho@fortlevsolar.com.brcompras@fortlevsolar.com.brmaria.silva@fortlevsolar.com.brnfs@atasistemas.com.br";"Ata - Locação Mensal Acesso com Suporte Remoto";"ATIVO";"Acesso Locação SW + Manutenção";"01/11/2023";"01/11/2026";"05/11/2024 14:26";"01/11/2026";"Descrição: Manutenção da licença do software de gerenciamento e controle de acesso.||- Licença Mensal do Secullum Acesso ( 600 Pessoas ativas | 04 Equipamentos )||* Reajustado no IPCA 4,42% na renovação de 2024 - de R$ 510,00 p/ R$ 532,54||*ATENÇÃO P/ RENOVAÇÃO EM JAN/2026: Aplicar IGP-M considerando os 14 meses acumulados (e não 12). Renovar o Contrato por 12 meses (e não 14).  Lançadas 13 e 14 parcelas de forma avulsa (SIGE não permite acrescentar parcelas).||LINHA DO TEMPO|08/10/2025 -= CANCELAMENTO|Parcela 1: R$ 532,54 (vencimento no dia 15/10/2025) :: referente ao período de 01/09/2025 a 30/09/2025.|Parcela 2: R$ 498,18 (vencimento no dia 15/11/2025):: referente ao período proporcional de 01/10/2025 a 29/10/2025.|Após faturamento de 11.2025 cancelar o contrato.|"
"2618";"09403367000716_UNILOG";"UNILOG EXPRESS LOGISTICA S/A";"UNILOG";"(27)3434-2350";"2799778-7341";"compras@unilogexpress.com.brnfs@atasistemas.com.br";"Valor R$ 313,20 Mensal I Secullum Acesso ( 200P/ 4E)";"CANCELADO";"Acesso Locação SW + Manutenção";"01/05/2024";"01/05/2026";"05/11/2024 14:26";"01/05/2026";"Descrição: Contrato de manutenção ao sistema de controle de acesso.|Licença MENSAL do Software de Gerenciamento Secullum Acesso ( Até 200 Pessoas / 04 Equipamentos )|Serviço técnico de apoio e suporte remoto.|14/11/2025 CANCELAMENTO DE CONTRATO|Contrato de ref. no sistema (1212) - Renovar automático no INPC"
"2775";"09403367001011_UNILOG";"UNILOG EXPRESS LOGISTICA S/A";"UNILOG";"financeiro";"27 99778-7341";"compras@unilogexpress.com.brnfs@atasistemas.com.br";"Ata - Locação Mensal Acesso com Suporte Remoto";"CANCELADO";"Acesso Locação SW + Manutenção";"23/09/2024";"23/09/2026";"05/11/2024 14:26";"23/09/2026";"Descrição: Contrato de manutenção ao sistema de controle de acesso.|- Licença MENSAL do Software de Gerenciamento Secullum Acesso ( Até 200 Pessoas / 04 Equipamentos )|- Serviço de apoio e suporte remoto para qualquer eventualidade.|* O cliente adquiriu|LINHA DO TEMPO|14/11/2025 CONTRATO CANCELADO|01/10/2025- REAJUSTE PELO IPCA 5,13 % passando de 330,10 para 347,04. R$ 16,04 MÊS"
"2789";"40972511000190-FITNESS CLUB";"FITNESS CLUB ACADEMIA LTDA";;"finaneiro";;"jacksonamorin.paulo@gmail.comnfs@atasistemas.com.br";"Valor global R$ 3.549,48 I ANUAL I Ponto Web 40F";"ATIVO";"Ponto Secullum";"12/09/2024";"12/09/2026";"05/11/2024 14:26";"12/09/2026";"Instalação, configuração e implantação de:|Secullum Web Pro ( Até 20 funcionários ativos )|Cliente já possui um coletor de ponto EVO no local||* Faturamento: assistência técnica Ponto||LINHA DO TEMPO|23/10/2025-  REAJUSTE DE CONTRATO PELO IGPM 2,82% PASSANDO DE 236,00 PARA 242,68|16/05/2025- Excluir o faturamento das próximas 3 parcelas, ou seja, o cliente não receberá nota fiscal e nem boleto dos faturamentos do Contrato 2789 que estão com emissão em  01/06, 01/07 e 01/08.|2 – Alterar o valor para R$ 236,00 da parcela com vencimento para 01/09. O valor é resultado de R$ 9,00 + R$ 9,00 + R$ 9,00 + R$ 209,00.||23/02/2025 - Contrato passou para modalidade anual e de 20 para 40F. Valor global passa a ser R$ 3.549,48 (11x 322,68).|Pagamento já efetuado descontado-R$485,36 (R$2.421,44 -R$485,36 = R$1.936,08) deverá ser lançada e faturada em NFSe única – sem emitir boleto, porque já está pago.||"
"2693";"28127926000161_AEBES";"ASSOCIACAO EVANGELICA BENEFICENTE ESPIRITO-SANTENSE - AEBES";;"(27) 2121-3737";"(27) 2121-3718";"secretaria.cepi@hevv.aebes.org.brgerencia.cepi@hevv.aebes.org.brnfs@atasistemas.com.br";"Valor R$ 384,55 Mensal I Locação Mensal Equipamento com Suporte - On Site";"ATIVO";"Acesso Locação Equipamento";"27/06/2024";"27/06/2026";"05/11/2024 14:37";"27/06/2026";"Locação de equipamento com suporte||LINHA DO TEMPO|04/06/2025- Manter o valoe do reajuste de contrato R$ 364,40.||+ 28/05/2025: Negociada a renovação sem reajuste. Será aplicado o IPCA na próxima vigência.|+12/09/2023 - Aditivo contratual para locação de +1 REP Inner 373 LC Bio Prox. Acréscimo de R$ 145,00, passando de R$ 219,40 para o valor mensal de R$ 364,40.|"
"2300";"28141190001239_SANTA CASA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA";;"financeiro";;"romildo.silva@maternoinfantilserra.orgfinanceiro@maternoinfantilserra.orgcontrole@maternoinfantilserra.orgclaudio.nascimento@maternoinfantilserra.orgjimmy.ayoub@santacasadesaude.com.brnfs@atasistemas.com.br";"Ata - Manut. Preventiva, Corretiva e Garantia Estendida";"CANCELADO";"Ponto Manutenção REP + GE";"20/10/2023";"20/10/2024";"05/11/2024 14:52";"20/10/2024";"Descrição: Manutenção preventiva, corretiva e garantia estendida ao controle de acesso.|Contrato para 02 (duas) catracas Control ID iDBlock BQC, considerando, durante a vigência do contrato:|- Manutenção preventiva bimestral|- Manutenção corretiva por d"
"2809";"28141190001239_SANTA CASA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA";;"financeiro";;"ivo.gomes@maternoinfantilserra.orgromildo.silva@maternoinfantilserra.orgjimmy.ayoub@santacasadesaude.com.brcontrole@maternoinfantilserra.orgnfs@atasistemas.com.br";"Ata - Manut. Preventiva, Corretiva e Garantia Estendida";"CANCELADO";"Ponto Manutenção REP + GE";"20/10/2024";"20/10/2025";"05/11/2024 14:52";"20/10/2025";"Descrição: Manutenção preventiva, corretiva e garantia estendida ao controle de acesso.||05/09/2025- Referente ao período de 20/08/2025 a 19/09/2025.||Contrato para 02 (duas) catracas Control ID iDBlock BQC, considerando, durante a vigência do contrato:|- Manutenção preventiva bimestral|- Manutenção corretiva por demanda|- Garantia estendida de peças.||Renovação Automática 20 de outubro de 2024: IGPM (R$520,00 p R$ 543,55)||30/07/2025 - Aditivo contratual | Manutenção preventiva e corretiva com garantia estendida: +1 (uma) catraca | 2 (dois) leitores biométricos iDBio. Acréscimo de R$ 360,00, passando de R$ 543,00 para R$ 903,00 mensais.|"
"2779";"08963259000220_COMERCIAL WGM";"COMERCIAL WGM INDUSTRIA DE RACAO ANIMAL LTDA";;"financeiro";;"comercialwgmf@gmail.comjaniny.wgm@gmail.comjaniny.wgm@gmail.comguilhermegiorgette@yahoo.com.br";"Ata - Anual Ponto Offline sem Nuvem";"ATIVO";"Ponto Secullum Anual";"25/09/2024";"25/09/2026";"05/11/2024 14:37";"25/09/2026";"Descrição Contrato de manutenção de sistema de ponto.|- Contrato Anual do Ponto Secullum Offline.|- Serviço técnico de apoio e suporte remoto.||09.2025 renovação pelo IGPM 3,03% R$ 977,09|09.2024 (renovação): reajustado no IGP-M 4,26%"
"2427";"18224417000101_VITTASAUDE";"VITTASAUDE - ASSISTENCIA MULTIPROFISSIONAL A SAUDE,CONSULTORIA E CAPACITACAO LTDA";;"(77) 3425-8750";"77 98884-3787";"financeiro01@vittasaude.com.brarpereira@vittasaude.com.brfinanceiro@vittasaude.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"05/01/2024";"05/01/2027";"05/11/2024 14:26";"05/01/2027";"Descrição: Contrato de manutenção de sistema de ponto.|- Contrato mensal do Ponto Secullum Web ( Até 40 funcionários)|- Serviço de suporte remoto.||LINHA DO TEMPO|03/002/2026- Rajuste de contrato pelo Igpm (Deflação) permanece o valor de 223,06.|05/02/2025 - Reajuste de contrato pelo igpm 6,74% passando de 206,61 para 223,06.|27/08/2024-Alteração para Vitta Remoções para Vittasaúde Assistência cnpj: 18224417000101. ||"
"2371";"38711960000132 HOUSE027";"HOUSE027 INNOVATIVE TECHNOLOGY LTDA";;"Bruna Ribeiro";"(27) 3062-2230";"rh@globalsys.com.brbruna.ribeiro@globalsys.com.brfinanceiro@globalsys.com.brnfe@globalsys.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"04/10/2023";"04/10/2026";"05/11/2024 14:37";"04/10/2026";"Descrição: Contrato de manutenção de sistema de ponto.||LINHA DO TEMPO|11/11/2025- Alterado o CNPJ para faturamento, passando de cnpj 09389871000113  para cnpj 38711960000132.|15/12/2021: Alterado a modadlidade do contrato passando de anual para mensal.|Utilizado o reajuste de 8% de maneira extracontratual.|- Licença Mensal do Ponto Offline com Web Nuvem ( Até 200 funcion|LINHA DO TEMPO|15.11/2025 - SERÁ RAJUSTADO|15/11/2024- REAJUSTE PELO IGPM 6,32% PASSANDO DE 329,00 PARA 349,81."
"2689";"15596415000490 FL SERVICOS";"FL SERVICOS ADMINISTRATIVOS LTDA";;"ALESSANDRA";"(11) 3286-7278";"portocanoa.gerente@innova.net.brportocanoa.assistente@innova.net.brnfs@atasistemas.com.br";"Contrato Mensal Suporte e Manutenção - On Site";"ATIVO";"Acesso Manutenção";"08/07/2024";"15/08/2026";"05/11/2024 14:26";"15/08/2026";"Descrição: Serviço mensal de manutenção de equipamentos de controle de acesso, Cancelas e catracas.|15/08/2024 - Desconto das catracas removidas de R$ 110,00 e a adição de locação do leitor facial no valor de R$ 283,50, totalizando em R$ 659,50.|Contempla a manutenção preventiva e corretiva aos equipamentos e software conforme abaixo:|03 (três) Catracas Topdata Revolution 3 Proximidade 125kHz (Refeitório)|02 (duas) Catracas Topdata Revolution 3 Proximidade 125kHz e Urna (Portaria)|02 (duas) Cancelas Acton V2 Slim Bivolt Haste 4M Escamoteável (Veículos)|01 (um) Software de Gerenciamento e Controle – Secullum Acesso.Net||*** Contrato migrado da BOM FUTURO EMPREENDIMENTOS, Contrato 1161.||LINHA DO TEMPO|18/03/2026- Solicitado mudança do CNPJ 14695349000108 para CNPJ 15596415000490. (e-mail)|06/06/2025 Redução do valor mensal passando de 659,50 para 483,50- redução de R$ 176,00.|08/2025: Renovado o contrato sem reajuste.|"
"2731";"15596415000490 FL SERVICOS";"FL SERVICOS ADMINISTRATIVOS LTDA";;"ALESSANDRA";"(11) 3286-7278";"JFOGO@FLSERVICOS.COM.BR";"Locação Mensal Software Acesso com Suporte - On Site";"ATIVO";"Acesso Locação SW + Manutenção";"19/08/2024";"19/08/2026";"05/11/2024 14:26";"19/08/2026";"Descrição: CONTRATO MENSAL DE MANUTENÇÃO, SUPORTE TÉCNICO E PRESTAÇÃO DE SERVIÇO AO SISTEMA DE CONTROLE DE ACESSO.||LINHA DO TEMPO|18/03/2026- Solicitado mudança do CNPJ 14695349000108 para CNPJ 15596415000490. (e-mail)|17/03/2026- Cliente solicitou o código 1.07 para faturamento, e repassando o ISS para o tomador.|- 03/08/2021 - Contrato migrado da BOM FUTURO EMPREENDIMENTOS para a nova administração do condomínio.|Acrescentará o valor de R$ 39,16 ao contrato original passando de R$ 559,50 para R$ 598,66.||+ Locação Mensal do Secullum Acesso.Net para até 600 pessoas e 04 equipamentos ( 02 catracas no restaurante e 02 catracas na portaria)|+ Serviço de suporte remoto, sem visita técnica inclusa."
"220";"21535401000116 - AFONSO CLAUDI";"AFONSO CLAUDIO RECICLA";;"Leandro";"27 99875-1795";"associacaoafcrecicla@gmail.comleandropereirapc94@gmail.comnfs@atasistemas.com.br";"Valor mensal R$119,00 - software de ponto RHID (20F)";"ATIVO";"Ponto ControlID";"19/03/2025";"18/03/2026";"25/03/2025 08:35";"19/03/2026";"Serviço de manutenção ao software de ponto.||Licença do software RHID para até 20 funcionários ativos."
"201";"11357238000195 UNILOGISTICA";"ASSOCIACAO DOS LOCATARIOS DA UNILOGISTICA BUSINESS PARK";;"Wille";"(21) 97362-8723";"encarregado.associacao@gmail.comnfs@atasistemas.com.br";"Ata - Mensal Suporte WAcesso (QR)";"BLOQUEADO";"Acesso Manutenção";"31/10/2024";"30/10/2026";"31/01/2025 14:41";"30/10/2026";"Sistema de acesso:|Suporte à Licença Mensal do software WAcesso Empresa ( 1 Servidor | 2 equipamentos ativos) - Cliente possui a licença vitalícia.||LINHA DO TEMPO|Renovado contrato base no índice IGP-m/FGV, no percentual de 3,03%, passando de 315,00 para 324,54."
"202";"11357238000195 UNILOGISTICA";"ASSOCIACAO DOS LOCATARIOS DA UNILOGISTICA BUSINESS PARK";;"Wille";"(21) 97362-8723";"encarregado.associacao@gmail.comnfs@atasistemas.com.br";"Ata - Mensal Suporte WAcesso (QR)";"ATIVO";"Acesso Manutenção";"31/10/2024";"30/10/2026";"31/01/2025 14:44";"30/10/2026";"Sistema de acesso:||Suporte à Licença Mensal do software WAcesso Empresa ( 1 Servidor | 4 equipamentos ativos) - Cliente possui a licença vitalícia.||UNI 1 (RJ)||LINHA DO TEMPO|22/09/2025 Reajuste de contrato base no índice IGP-m/FGV, no percentual de 3,03% passando de 385,00 para 396,66."
"209";"07147767000197 FAVALORO";"CENTRO MEDICO FAVALORO LTDA";;"financeiro";"27 3252-7233";"administracao@favaloro.com.brfinanceiro@favaloro.com.brnfs@atasistemas.com.br";"R$ 159,00 Mensal | Ponto Secullum Ultimate (10F)";"ATIVO";"Ponto Secullum";"07/02/2025";"06/02/2027";"17/02/2025 16:06";"07/02/2027";"Sistema de Ponto:|Assistência técnica ao sistema de ponto|Licença do Secullum Ponto Ultimate (até 10 funcionários ativos)||LINHA DO TEMPO|23/02/2026- Renovação de contrato pelo IGPM ( Deflação) permanece o mesmo valor."
